# Random field Heisenberg chain
# L=10, J=1, Delta=1, W=3.0, h_i in [-W,W]
# Cumulative distribution function (CDF) of the relaxation rates Gamma_alpha=1/tau_alpha; for 10^3 realizations of the disorder
# Gamma_alpha CDF

0.000000000000000 0.010680
0.000000000000000 0.010700
0.000000000000000 0.010720
0.000000000000000 0.010740
0.000000000000000 0.010760
0.000000000000000 0.010780
0.000000000000000 0.010800
0.000000000000000 0.010820
0.000000000000000 0.010840
0.000000000000000 0.010860
0.000000000000000 0.010880
0.000000000000000 0.010900
0.000000000000000 0.010920
0.000000000000000 0.010940
0.000000000000000 0.010960
0.000000000000000 0.010980
0.000000000000000 0.011000
0.000000000000000 0.011020
0.000000000000000 0.011040
0.000000000000000 0.011060
0.000000000000000 0.011080
0.000000000000000 0.011100
0.000000000000000 0.011120
0.000000000000000 0.011140
0.000000000000000 0.011160
0.000000000000000 0.011180
0.000000000000000 0.011200
0.000000000000000 0.011220
0.000000000000000 0.011240
0.000000000000000 0.011260
0.000000000000000 0.011280
0.000000000000000 0.011300
0.000000000000000 0.011320
0.000000000000000 0.011340
0.000000000000000 0.011360
0.000000000000000 0.011380
0.000000000000000 0.011400
0.000000000000000 0.011420
0.000000000000000 0.011440
0.000000000000000 0.011460
0.000000000000000 0.011480
0.000000000000000 0.011500
0.000000000000000 0.011520
0.000000000000000 0.011540
0.000000000000000 0.011560
0.000000000000000 0.011580
0.000000000000000 0.011600
0.000000000000000 0.011620
0.000000000000000 0.011640
0.000000000000000 0.011660
0.000000000000000 0.011680
0.000000000000000 0.011700
0.000000000000000 0.011720
0.000000000000000 0.011740
0.000000000000000 0.011760
0.000000000000000 0.011780
0.000000000000000 0.011800
0.000000000000000 0.011820
0.000000000000000 0.011840
0.000000000000000 0.011860
0.000000000000000 0.011880
0.000000000000000 0.011900
0.000000000000000 0.011920
0.000000000000000 0.011940
0.000000000000000 0.011960
0.000000000000000 0.011980
0.000000000000000 0.012000
0.000000000000000 0.012020
0.000000000000000 0.012040
0.000000000000000 0.012060
0.000000000000000 0.012080
0.000000000000000 0.012100
0.000000000000000 0.012120
0.000000000000000 0.012140
0.000000000000000 0.012160
0.000000000000000 0.012180
0.000000000000000 0.012200
0.000000000000000 0.012220
0.000000000000000 0.012240
0.000000000000000 0.012260
0.000000000000000 0.012280
0.000000000000000 0.012300
0.000000000000000 0.012320
0.000000000000000 0.012340
0.000000000000000 0.012360
0.000000000000000 0.012380
0.000000000000000 0.012400
0.000000000000000 0.012420
0.000000000000000 0.012440
0.000000000000000 0.012460
0.000000000000000 0.012480
0.000000000000000 0.012500
0.000000000000000 0.012520
0.000000000000000 0.012540
0.000000000000000 0.012560
0.000000000000000 0.012580
0.000000000000000 0.012600
0.000000000000000 0.012620
0.000000000000000 0.012640
0.000000000000000 0.012660
0.000000000000000 0.012680
0.000000000000000 0.012700
0.000000000000000 0.012720
0.000000000000000 0.012740
0.000000000000000 0.012760
0.000000000000000 0.012780
0.000000000000000 0.012800
0.000000000000000 0.012820
0.000000000000000 0.012840
0.000000000000000 0.012860
0.000000000000000 0.012880
0.000000000000000 0.012900
0.000000000000000 0.012920
0.000000000000000 0.012940
0.000000000000000 0.012960
0.000000000000000 0.012980
0.000000000000000 0.013000
0.000000000000000 0.013020
0.000000000000000 0.013040
0.000000000000000 0.013060
0.000000000000000 0.013080
0.000000000000000 0.013100
0.000000000000000 0.013120
0.000000000000000 0.013140
0.000000000000000 0.013160
0.000000000000000 0.013180
0.000000000000000 0.013200
0.000000000000000 0.013220
0.000000000000000 0.013240
0.000000000000000 0.013260
0.000000000000000 0.013280
0.000000000000000 0.013300
0.000000000000000 0.013320
0.000000000000000 0.013340
0.000000000000000 0.013360
0.000000000000000 0.013380
0.000000000000000 0.013400
0.000000000000000 0.013420
0.000000000000000 0.013440
0.000000000000000 0.013460
0.000000000000000 0.013480
0.000000000000000 0.013500
0.000000000000000 0.013520
0.000000000000000 0.013540
0.000000000000000 0.013560
0.000000000000000 0.013580
0.000000000000000 0.013600
0.000000000000000 0.013620
0.000000000000000 0.013640
0.000000000000000 0.013660
0.000000000000000 0.013680
0.000000000000000 0.013700
0.000000000000000 0.013720
0.000000000000000 0.013740
0.000000000000000 0.013760
0.000000000000000 0.013780
0.000000000000000 0.013800
0.000000000000000 0.013820
0.000000000000000 0.013840
0.000000000000000 0.013860
0.000000000000000 0.013880
0.000000000000000 0.013900
0.000000000000000 0.013920
0.000000000000000 0.013940
0.000000000000000 0.013960
0.000000000000000 0.013980
0.000000000000000 0.014000
0.000000000000000 0.014020
0.000000000000000 0.014040
0.000000000000000 0.014060
0.000000000000000 0.014080
0.000000000000000 0.014100
0.000000000000000 0.014120
0.000000000000000 0.014140
0.000000000000000 0.014160
0.000000000000000 0.014180
0.000000000000000 0.014200
0.000000000000000 0.014220
0.000000000000000 0.014240
0.000000000000000 0.014260
0.000000000000000 0.014280
0.000000000000000 0.014300
0.000000000000000 0.014320
0.000000000000000 0.014340
0.000000000000000 0.014360
0.000000000000000 0.014380
0.000000000000000 0.014400
0.000000000000000 0.014420
0.000000000000000 0.014440
0.000000000000000 0.014460
0.000000000000000 0.014480
0.000000000000000 0.014500
0.000000000000000 0.014520
0.000000000000000 0.014540
0.000000000000000 0.014560
0.000000000000000 0.014580
0.000000000000000 0.014600
0.000000000000000 0.014620
0.000000000000000 0.014640
0.000000000000000 0.014660
0.000000000000000 0.014680
0.000000000000000 0.014700
0.000000000000000 0.014720
0.000000000000000 0.014740
0.000000000000000 0.014760
0.000000000000000 0.014780
0.000000000000000 0.014800
0.000000000000000 0.014820
0.000000000000000 0.014840
0.000000000000000 0.014860
0.000000000000000 0.014880
0.000000000000000 0.014900
0.000000000000000 0.014920
0.000000000000000 0.014940
0.000000000000000 0.014960
0.000000000000000 0.014980
0.000000000000000 0.015000
0.000000000000000 0.015020
0.000000000000000 0.015040
0.000000000000000 0.015060
0.000000000000000 0.015080
0.000000000000000 0.015100
0.000000000000000 0.015120
0.000000000000000 0.015140
0.000000000000000 0.015160
0.000000000000000 0.015180
0.000000000000000 0.015200
0.000000000000000 0.015220
0.000000000000000 0.015240
0.000000000000000 0.015260
0.000000000000000 0.015280
0.000000000000000 0.015300
0.000000000000000 0.015320
0.000000000000000 0.015340
0.000000000000000 0.015360
0.000000000000000 0.015380
0.000000000000000 0.015400
0.000000000000000 0.015420
0.000000000000000 0.015440
0.000000000000000 0.015460
0.000000000000000 0.015480
0.000000000000000 0.015500
0.000000000000000 0.015520
0.000000000000000 0.015540
0.000000000000000 0.015560
0.000000000000000 0.015580
0.000000000000000 0.015600
0.000000000000000 0.015620
0.000000000000000 0.015640
0.000000000000000 0.015660
0.000000000000000 0.015680
0.000000000000000 0.015700
0.000000000000000 0.015720
0.000000000000000 0.015740
0.000000000000000 0.015760
0.000000000000000 0.015780
0.000000000000000 0.015800
0.000000000000000 0.015820
0.000000000000000 0.015840
0.000000000000000 0.015860
0.000000000000000 0.015880
0.000000000000000 0.015900
0.000000000000000 0.015920
0.000000000000000 0.015940
0.000000000000000 0.015960
0.000000000000000 0.015980
0.000000000000000 0.016000
0.000000000000000 0.016020
0.000000000000000 0.016040
0.000000000000000 0.016060
0.000000000000000 0.016080
0.000000000000000 0.016100
0.000000000000000 0.016120
0.000000000000000 0.016140
0.000000000000000 0.016160
0.000000000000000 0.016180
0.000000000000000 0.016200
0.000000000000000 0.016220
0.000000000000000 0.016240
0.000000000000000 0.016260
0.000000000000000 0.016280
0.000000000000000 0.016300
0.000000000000000 0.016320
0.000000000000000 0.016340
0.000000000000000 0.016360
0.000000000000000 0.016380
0.000000000000000 0.016400
0.000000000000000 0.016420
0.000000000000000 0.016440
0.000000000000000 0.016460
0.000000000000000 0.016480
0.000000000000000 0.016500
0.000000000000000 0.016520
0.000000000000000 0.016540
0.000000000000000 0.016560
0.000000000000000 0.016580
0.000000000000000 0.016600
0.000000000000000 0.016620
0.000000000000000 0.016640
0.000000000000000 0.016660
0.000000000000000 0.016680
0.000000000000000 0.016700
0.000000000000000 0.016720
0.000000000000000 0.016740
0.000000000000000 0.016760
0.000000000000000 0.016780
0.000000000000000 0.016800
0.000000000000000 0.016820
0.000000000000000 0.016840
0.000000000000000 0.016860
0.000000000000000 0.016880
0.000000000000000 0.016900
0.000000000000000 0.016920
0.000000000000000 0.016940
0.000000000000000 0.016960
0.000000000000000 0.016980
0.000000000000000 0.017000
0.000000000000000 0.017020
0.000000000000000 0.017040
0.000000000000000 0.017060
0.000000000000000 0.017080
0.000000000000000 0.017100
0.000000000000000 0.017120
0.000000000000000 0.017140
0.000000000000000 0.017160
0.000000000000000 0.017180
0.000000000000000 0.017200
0.000000000000000 0.017220
0.000000000000000 0.017240
0.000000000000000 0.017260
0.000000000000000 0.017280
0.000000000000000 0.017300
0.000000000000000 0.017320
0.000000000000000 0.017340
0.000000000000000 0.017360
0.000000000000000 0.017380
0.000000000000000 0.017400
0.000000000000000 0.017420
0.000000000000000 0.017440
0.000000000000000 0.017460
0.000000000000000 0.017480
0.000000000000000 0.017500
0.000000000000000 0.017520
0.000000000000000 0.017540
0.000000000000000 0.017560
0.000000000000000 0.017580
0.000000000000000 0.017600
0.000000000000000 0.017620
0.000000000000000 0.017640
0.000000000000000 0.017660
0.000000000000000 0.017680
0.000000000000000 0.017700
0.000000000000000 0.017720
0.000000000000000 0.017740
0.000000000000000 0.017760
0.000000000000000 0.017780
0.000000000000000 0.017800
0.000000000000000 0.017820
0.000000000000000 0.017840
0.000000000000000 0.017860
0.000000000000000 0.017880
0.000000000000000 0.017900
0.000000000000000 0.017920
0.000000000000000 0.017940
0.000000000000000 0.017960
0.000000000000000 0.017980
0.000000000000000 0.018000
0.000000000000000 0.018020
0.000000000000000 0.018040
0.000000000000000 0.018060
0.000000000000000 0.018080
0.000000000000000 0.018100
0.000000000000000 0.018120
0.000000000000000 0.018140
0.000000000000000 0.018160
0.000000000000000 0.018180
0.000000000000000 0.018200
0.000000000000000 0.018220
0.000000000000000 0.018240
0.000000000000000 0.018260
0.000000000000000 0.018280
0.000000000000000 0.018300
0.000000000000000 0.018320
0.000000000000000 0.018340
0.000000000000000 0.018360
0.000000000000000 0.018380
0.000000000000000 0.018400
0.000000000000000 0.018420
0.000000000000000 0.018440
0.000000000000000 0.018460
0.000000000000000 0.018480
0.000000000000000 0.018500
0.000000000000000 0.018520
0.000000000000000 0.018540
0.000000000000000 0.018560
0.000000000000000 0.018580
0.000000000000000 0.018600
0.000000000000000 0.018620
0.000000000000000 0.018640
0.000000000000000 0.018660
0.000000000000000 0.018680
0.000000000000000 0.018700
0.000000000000000 0.018720
0.000000000000000 0.018740
0.000000000000000 0.018760
0.000000000000000 0.018780
0.000000000000000 0.018800
0.000000000000000 0.018820
0.000000000000000 0.018840
0.000000000000000 0.018860
0.000000000000000 0.018880
0.000000000000000 0.018900
0.000000000000000 0.018920
0.000000000000000 0.018940
0.000000000000000 0.018960
0.000000000000000 0.018980
0.000000000000000 0.019000
0.000000000000000 0.019020
0.000000000000000 0.019040
0.000000000000000 0.019060
0.000000000000000 0.019080
0.000000000000000 0.019100
0.000000000000000 0.019120
0.000000000000000 0.019140
0.000000000000000 0.019160
0.000000000000000 0.019180
0.000000000000000 0.019200
0.000000000000000 0.019220
0.000000000000000 0.019240
0.000000000000000 0.019260
0.000000000000000 0.019280
0.000000000000000 0.019300
0.000000000000000 0.019320
0.000000000000000 0.019340
0.000000000000000 0.019360
0.000000000000000 0.019380
0.000000000000000 0.019400
0.000000000000000 0.019420
0.000000000000000 0.019440
0.000000000000000 0.019460
0.000000000000000 0.019480
0.000000000000000 0.019500
0.000000000000000 0.019520
0.000000000000000 0.019540
0.000000000000000 0.019560
0.000000000000000 0.019580
0.000000000000000 0.019600
0.000000000000000 0.019620
0.000000000000000 0.019640
0.000000000000000 0.019660
0.000000000000000 0.019680
0.000000000000000 0.019700
0.000000000000000 0.019720
0.000000000000000 0.019740
0.000000000000000 0.019760
0.000000000000000 0.019780
0.000000000000000 0.019800
0.000000000000000 0.019820
0.000000000000000 0.019840
0.000000000000000 0.019860
0.000000000000000 0.019880
0.000000000000000 0.019900
0.000000000000000 0.019920
0.000000000000000 0.019940
0.000000000000000 0.019960
0.000000000000000 0.019980
0.000000000000000 0.020000
0.000000000000000 0.020020
0.000000000000000 0.020040
0.000000000000000 0.020060
0.000000000000000 0.020080
0.000000000000000 0.020100
0.000000000000000 0.020120
0.000000000000000 0.020140
0.000000000000000 0.020160
0.000000000000000 0.020180
0.000000000000000 0.020200
0.000000000000000 0.020220
0.000000000000000 0.020240
0.000000000000000 0.020260
0.000000000000000 0.020280
0.000000000000000 0.020300
0.000000000000000 0.020320
0.000000000000000 0.020340
0.000000000000000 0.020360
0.000000000000000 0.020380
0.000000000000000 0.020400
0.000000000000000 0.020420
0.000000000000000 0.020440
0.000000000000000 0.020460
0.000000000000000 0.020480
0.000000000000000 0.020500
0.000000000000000 0.020520
0.000000000000000 0.020540
0.000000000000000 0.020560
0.000000000000000 0.020580
0.000000000000000 0.020600
0.000000000000000 0.020620
0.000000000000000 0.020640
0.000000000000000 0.020660
0.000000000000000 0.020680
0.000000000000000 0.020700
0.000000000000000 0.020720
0.000000000000000 0.020740
0.000000000000000 0.020760
0.000000000000000 0.020780
0.000000000000000 0.020800
0.000000000000000 0.020820
0.000000000000000 0.020840
0.000000000000000 0.020860
0.000000000000000 0.020880
0.000000000000000 0.020900
0.000000000000000 0.020920
0.000000000000000 0.020940
0.000000000000000 0.020960
0.000000000000000 0.020980
0.000000000000000 0.021000
0.000000000000000 0.021020
0.000000000000000 0.021040
0.000000000000000 0.021060
0.000000000000000 0.021080
0.000000000000000 0.021100
0.000000000000000 0.021120
0.000000000000000 0.021140
0.000000000000000 0.021160
0.000000000000000 0.021180
