# 1D Hubbard model 
# MCLM for L=20, U/t=1.50, n=1/2(quarter filling), m=0, M_L=5*10^3 steps
# Charge conductivity sigma(omega)
# omega/J sigma_c(omega) sigma_c(omega){rescaled} 

0.23500000000000001 9.01013057776206550E-002 0.590101
0.23999999999999999 9.70572922307555846E-002 0.597057
0.24500000000000000 9.73536538098712101E-002 0.597354
0.25000000000000000 9.50931657047566631E-002 0.595093
0.25500000000000000 9.52403760952332951E-002 0.59524
0.26000000000000001 9.56204176255043697E-002 0.59562
0.26500000000000001 9.51125629648658377E-002 0.595113
0.27000000000000002 9.59597611164975939E-002 0.59596
0.27500000000000002 9.71816015067768629E-002 0.597182
0.28000000000000003 9.72745712511352417E-002 0.597275
0.28500000000000003 9.77981010998587447E-002 0.597798
0.28999999999999998 9.75775655091325883E-002 0.597578
0.29499999999999998 9.44011276673169392E-002 0.594401
0.29999999999999999 9.49243272670157456E-002 0.594924
0.30499999999999999 0.10073038288678202 0.60073
0.31000000000000000 0.10121370892499318 0.601214
0.31500000000000000 0.10196271619709865 0.601963
0.32000000000000001 0.10812769250216341 0.608128
0.32500000000000001 0.11006545658879276 0.610065
0.33000000000000002 0.11047476707863510 0.610475
0.33500000000000002 0.11178073730487655 0.611781
0.34000000000000002 0.11181727466444270 0.611817
0.34500000000000003 0.11721778585392451 0.617218
0.35000000000000003 0.12060478755864645 0.620605
0.35499999999999998 0.12124477068802687 0.621245
0.35999999999999999 0.12464862542915872 0.624649
0.36499999999999999 0.12729626097105884 0.627296
0.37000000000000000 0.13424274455190063 0.634243
0.37500000000000000 0.13406411151896502 0.634064
0.38000000000000000 0.12880213237343846 0.628802
0.38500000000000001 0.13778775376435351 0.637788
0.39000000000000001 0.14523778800793541 0.645238
0.39500000000000002 0.14191561718598020 0.641916
0.40000000000000002 0.14672404022561111 0.646724
0.40500000000000003 0.15043172197847451 0.650432
0.41000000000000003 0.15320559504951067 0.653206
0.41500000000000004 0.15205558010759784 0.652056
0.41999999999999998 0.14866885874808322 0.648669
0.42499999999999999 0.15527014922695950 0.65527
0.42999999999999999 0.16390640362871417 0.663906
0.43500000000000000 0.16540577569314019 0.665406
0.44000000000000000 0.16930571141486361 0.669306
0.44500000000000001 0.17069541608454489 0.670695
0.45000000000000001 0.17324663243781191 0.673247
0.45500000000000002 0.18028383718661328 0.680284
0.46000000000000002 0.18700343131596339 0.687003
0.46500000000000002 0.18933621166815837 0.689336
0.47000000000000003 0.19062950995509231 0.69063
0.47500000000000003 0.19478794523231971 0.694788
0.47999999999999998 0.20885651894178225 0.708857
0.48499999999999999 0.21160820551341922 0.711608
0.48999999999999999 0.20940851266799740 0.709409
0.49500000000000000 0.21404557881449882 0.714046
0.50000000000000000 0.21750003914052771 0.7175
0.50500000000000000 0.22648563662843008 0.726486
0.51000000000000001 0.23418424091919154 0.734184
0.51500000000000001 0.22256508780263184 0.722565
0.52000000000000002 0.22279746889979507 0.722797
0.52500000000000002 0.23050837088676221 0.730508
0.53000000000000003 0.23752502362796002 0.737525
0.53500000000000003 0.24147997214596267 0.74148
0.54000000000000004 0.22979276169542209 0.729793
0.54500000000000004 0.21459924640326608 0.714599
0.55000000000000004 0.21673907349191218 0.716739
0.55500000000000005 0.22431917578984234 0.724319
0.56000000000000005 0.22919787747635254 0.729198
0.56500000000000006 0.23087408759911046 0.730874
0.57000000000000006 0.22375616276740098 0.723756
0.57500000000000007 0.21804045638203390 0.71804
0.57999999999999996 0.21541288623605431 0.715413
0.58499999999999996 0.21199229164886366 0.711992
0.58999999999999997 0.21492852189596062 0.714929
0.59499999999999997 0.21361652455850405 0.713617
0.59999999999999998 0.20997352223774821 0.709974
0.60499999999999998 0.20926340656726691 0.709263
0.60999999999999999 0.20980299412053455 0.709803
0.61499999999999999 0.20615476204650235 0.706155
0.62000000000000000 0.20274207437839423 0.702742
0.62500000000000000 0.20743458797861550 0.707435
0.63000000000000000 0.21563220679661188 0.715632
0.63500000000000001 0.21751615814182801 0.717516
0.64000000000000001 0.21563095152706885 0.715631
0.64500000000000002 0.22351653591123091 0.723517
0.65000000000000002 0.22301624441336679 0.723016
0.65500000000000003 0.22677965156890215 0.72678
0.66000000000000003 0.23653156948100637 0.736532
0.66500000000000004 0.24109326812857948 0.741093
0.67000000000000004 0.24544678994044017 0.745447
0.67500000000000004 0.25159093437699226 0.751591
0.68000000000000005 0.25695894169856898 0.756959
0.68500000000000005 0.26685968951314948 0.76686
0.69000000000000006 0.27580491247982858 0.775805
0.69500000000000006 0.28120770610085483 0.781208
0.70000000000000007 0.29681088867999933 0.796811
0.70499999999999996 0.31513611333104852 0.815136
0.70999999999999996 0.32427596634743611 0.824276
0.71499999999999997 0.33756772276455821 0.837568
0.71999999999999997 0.35747520879080535 0.857475
0.72499999999999998 0.37638242083277118 0.876382
0.72999999999999998 0.39797873335537509 0.897979
0.73499999999999999 0.41294085393591135 0.912941
0.73999999999999999 0.41965006043092612 0.91965
0.74500000000000000 0.42165159650288364 0.921652
0.75000000000000000 0.42009641827752869 0.920096
0.75500000000000000 0.42459879875329332 0.924599
0.76000000000000001 0.44070677176793083 0.940707
0.76500000000000001 0.43457629686184307 0.934576
0.77000000000000002 0.42095573618690768 0.920956
0.77500000000000002 0.42741563031052032 0.927416
0.78000000000000003 0.43372480201681352 0.933725
0.78500000000000003 0.41223971363481893 0.91224
0.79000000000000004 0.40645209670035048 0.906452
0.79500000000000004 0.41184799983379666 0.911848
0.80000000000000004 0.39160099036360380 0.891601
0.80500000000000005 0.37283815430222084 0.872838
0.81000000000000005 0.34851782078417587 0.848518
0.81500000000000006 0.32604725529161477 0.826047
0.82000000000000006 0.31707620733888464 0.817076
0.82500000000000007 0.29905794675464126 0.799058
0.83000000000000007 0.28789809173076480 0.787898
0.83499999999999996 0.29515711971388375 0.795157
0.83999999999999997 0.29302222598029504 0.793022
0.84499999999999997 0.28650838155855585 0.786508
0.84999999999999998 0.28743493955850957 0.787435
0.85499999999999998 0.28651542875699754 0.786515
0.85999999999999999 0.28155531101699366 0.781555
0.86499999999999999 0.28119949362438140 0.781199
0.87000000000000000 0.27583053605773455 0.775831
0.87500000000000000 0.27770480980928569 0.777705
0.88000000000000000 0.27686432037600284 0.776864
0.88500000000000001 0.27478479616123147 0.774785
0.89000000000000001 0.27359277311668678 0.773593
0.89500000000000002 0.26311061700687777 0.763111
0.90000000000000002 0.25742482487121671 0.757425
0.90500000000000003 0.26079784713435222 0.760798
0.91000000000000003 0.25950992802176975 0.75951
0.91500000000000004 0.27257702271990902 0.772577
0.92000000000000004 0.28010300448739617 0.780103
0.92500000000000004 0.26270402258305237 0.762704
0.93000000000000005 0.26093606373392986 0.760936
0.93500000000000005 0.26957070344955347 0.769571
0.94000000000000006 0.26191388855032049 0.761914
0.94500000000000006 0.26290139031767307 0.762901
0.95000000000000007 0.26864886196106313 0.768649
0.95500000000000007 0.26715573367088569 0.767156
0.95999999999999996 0.26630377060065596 0.766304
0.96499999999999997 0.26566767983061795 0.765668
0.96999999999999997 0.27438773579797249 0.774388
0.97499999999999998 0.28218822084195533 0.782188
0.97999999999999998 0.27253704983546145 0.772537
0.98499999999999999 0.27343052981059901 0.773431
0.98999999999999999 0.27821001272108226 0.77821
0.99500000000000000 0.27094839971984747 0.770948
1.0000000000000000 0.26726821455035898 0.767268
1.0050000000000001 0.27065577712395444 0.770656
1.0100000000000000 0.27126893223425752 0.771269
1.0150000000000001 0.26649351022353740 0.766494
1.0200000000000000 0.26239845071388956 0.762398
1.0249999999999999 0.26657330260556616 0.766573
1.0300000000000000 0.26711685738948904 0.767117
1.0349999999999999 0.26589027926693909 0.76589
1.0400000000000000 0.26922057535563376 0.769221
1.0449999999999999 0.26018967831036172 0.76019
1.0500000000000000 0.26545391938304586 0.765454
1.0549999999999999 0.27654944254388653 0.776549
1.0600000000000001 0.26891254147279592 0.768913
1.0649999999999999 0.26807199468608717 0.768072
1.0700000000000001 0.27184900718476801 0.771849
1.0750000000000000 0.27355318553880625 0.773553
1.0800000000000001 0.28501540348757698 0.785015
1.0850000000000000 0.27516983115589361 0.77517
1.0900000000000001 0.27161468279428530 0.771615
1.0950000000000000 0.28402059472548968 0.784021
1.1000000000000001 0.27447337036591957 0.774473
1.1050000000000000 0.27690185362326664 0.776902
1.1100000000000001 0.28361952136307522 0.78362
1.1150000000000000 0.26884420320983621 0.768844
1.1200000000000001 0.28021331010476308 0.780213
1.1250000000000000 0.28668354608466001 0.786684
1.1300000000000001 0.27021523100309985 0.770215
1.1350000000000000 0.27217188953695559 0.772172
1.1400000000000001 0.26720918324644316 0.767209
1.1450000000000000 0.25893056493156230 0.758931
1.1500000000000001 0.25591099751699409 0.755911
1.1550000000000000 0.25773864233152732 0.757739
1.1599999999999999 0.26548466599550824 0.765485
1.1650000000000000 0.25963826641370352 0.759638
1.1699999999999999 0.25518694979715872 0.755187
1.1750000000000000 0.25600257472483756 0.756003
1.1799999999999999 0.24351814156426832 0.743518
1.1850000000000001 0.24654197886195578 0.746542
1.1899999999999999 0.24777291307032684 0.747773
1.1950000000000001 0.23374210077779409 0.733742
1.2000000000000000 0.24177955330408005 0.74178
1.2050000000000001 0.24235012744287487 0.74235
1.2100000000000000 0.23445148060105209 0.734451
1.2150000000000001 0.24192824323118084 0.741928
1.2200000000000000 0.23878780497143803 0.738788
1.2250000000000001 0.23955980353509357 0.73956
1.2300000000000000 0.23892617632466009 0.738926
1.2350000000000001 0.23078500562210774 0.730785
1.2400000000000000 0.23640851057350293 0.736409
1.2450000000000001 0.23707843468351411 0.737078
1.2500000000000000 0.23172872013663576 0.731729
1.2550000000000001 0.23555214304078501 0.735552
1.2600000000000000 0.22949039697328172 0.72949
1.2650000000000001 0.22770151745946016 0.727702
1.2700000000000000 0.22806915098831962 0.728069
1.2750000000000001 0.22171542666608385 0.721715
1.2800000000000000 0.22396869244173409 0.723969
1.2849999999999999 0.22081709388080159 0.720817
1.2900000000000000 0.21433763439704059 0.714338
1.2949999999999999 0.21659819381311438 0.716598
1.3000000000000000 0.21310043283081992 0.7131
1.3049999999999999 0.21262011980807441 0.71262
1.3100000000000001 0.20913114910941397 0.709131
1.3149999999999999 0.20520866337023655 0.705209
1.3200000000000001 0.20980418805176582 0.709804
1.3250000000000000 0.20477640646126727 0.704776
1.3300000000000001 0.19936418690611168 0.699364
1.3350000000000000 0.20181387097929440 0.701814
1.3400000000000001 0.19809610786554632 0.698096
1.3450000000000000 0.19600297042013964 0.696003
1.3500000000000001 0.19801650861640063 0.698017
1.3550000000000000 0.19677473316675267 0.696775
1.3600000000000001 0.19272989347734376 0.69273
1.3650000000000000 0.19065576915938504 0.690656
1.3700000000000001 0.19221042434561289 0.69221
1.3750000000000000 0.18823408235677674 0.688234
1.3800000000000001 0.18479220439329103 0.684792
1.3850000000000000 0.18535816381262923 0.685358
1.3900000000000001 0.18472708483011266 0.684727
1.3950000000000000 0.18104352417559444 0.681044
1.4000000000000001 0.17960900737129243 0.679609
1.4050000000000000 0.17773944925114063 0.677739
1.4099999999999999 0.17380695250278230 0.673807
1.4150000000000000 0.17239747956186149 0.672397
1.4199999999999999 0.17110742534002496 0.671107
1.4250000000000000 0.16898680561714499 0.668987
1.4299999999999999 0.16898388454799926 0.668984
1.4350000000000001 0.16989320194496879 0.669893
1.4399999999999999 0.16596349246748515 0.665963
1.4450000000000001 0.16325905285367101 0.663259
1.4500000000000000 0.16103597310882214 0.661036
1.4550000000000001 0.15962320700254737 0.659623
1.4600000000000000 0.16120334077107046 0.661203
1.4650000000000001 0.15895918072702531 0.658959
1.4700000000000000 0.15522679817438892 0.655227
1.4750000000000001 0.15243004412605488 0.65243
1.4800000000000000 0.15033672256658429 0.650337
1.4850000000000001 0.15272519500036752 0.652725
1.4900000000000000 0.15144209932663477 0.651442
1.4950000000000001 0.14878933396391045 0.648789
1.5000000000000000 0.14901511782138671 0.649015
1.5050000000000001 0.14561236035814057 0.645612
1.5100000000000000 0.14738868340234276 0.647389
1.5150000000000001 0.14575782627061978 0.645758
1.5200000000000000 0.14072212226258676 0.640722
1.5250000000000001 0.14357341559403669 0.643573
1.5300000000000000 0.14125345600301942 0.641253
1.5350000000000001 0.13837363495856109 0.638374
1.5400000000000000 0.14052093253342099 0.640521
1.5449999999999999 0.13650978221556737 0.63651
1.5500000000000000 0.13683542666715184 0.636835
1.5549999999999999 0.13693524836631626 0.636935
1.5600000000000001 0.13374009402556164 0.63374
1.5649999999999999 0.13512641171540446 0.635126
1.5700000000000001 0.13195604016922730 0.631956
1.5750000000000000 0.13009292869389530 0.630093
1.5800000000000001 0.13219399566627640 0.632194
1.5850000000000000 0.12993613583458519 0.629936
1.5900000000000001 0.12995156018410753 0.629952
1.5950000000000000 0.12843213672668308 0.628432
1.6000000000000001 0.12780462235993498 0.627805
1.6050000000000000 0.12905095712540740 0.629051
1.6100000000000001 0.12463345047415714 0.624633
1.6150000000000000 0.12590521391797582 0.625905
1.6200000000000001 0.12721701861031268 0.627217
1.6250000000000000 0.12316787346055082 0.623168
1.6300000000000001 0.12620197641751282 0.626202
1.6350000000000000 0.12365380838054449 0.623654
1.6400000000000001 0.12025995418693831 0.62026
1.6450000000000000 0.12254350523610756 0.622544
1.6500000000000001 0.11779235568468437 0.617792
1.6550000000000000 0.11916410368481281 0.619164
1.6600000000000001 0.11830087062081932 0.618301
1.6650000000000000 0.11261579720658757 0.612616
1.6699999999999999 0.11788787974772059 0.617888
1.6750000000000000 0.11602107223407875 0.616021
1.6799999999999999 0.11328100060984306 0.613281
1.6850000000000001 0.11650328742503842 0.616503
1.6899999999999999 0.11263673995180867 0.612637
1.6950000000000001 0.11433992407186556 0.61434
1.7000000000000000 0.11572397095341953 0.615724
1.7050000000000001 0.11059867078878921 0.610599
1.7100000000000000 0.11259323983267693 0.612593
1.7150000000000001 0.10954689820381837 0.609547
1.7200000000000000 0.10792790107031985 0.607928
1.7250000000000001 0.11048322853428164 0.610483
1.7300000000000000 0.10738029047865169 0.60738
1.7350000000000001 0.10932493943477481 0.609325
1.7400000000000000 0.10703937158481798 0.607039
1.7450000000000001 0.10402186922933240 0.604022
1.7500000000000000 0.10868955200669175 0.60869
1.7550000000000001 0.10403299727846338 0.604033
1.7600000000000000 0.10373219199371073 0.603732
1.7650000000000001 0.10701664215350284 0.607017
1.7700000000000000 0.10124710476451239 0.601247
1.7750000000000001 0.10314224415611901 0.603142
1.7800000000000000 0.10371603472514498 0.603716
1.7850000000000001 0.10015867774400075 0.600159
1.7900000000000000 0.10388608163860186 0.603886
1.7949999999999999 0.10061840883515293 0.600618
1.8000000000000000 9.89850182968209785E-002 0.598985
1.8049999999999999 0.10039789424069388 0.600398
1.8100000000000001 9.66285910870096076E-002 0.596629
1.8149999999999999 9.86541234385727439E-002 0.598654
1.8200000000000001 9.65230176564747383E-002 0.596523
1.8250000000000000 9.42677391090652739E-002 0.594268
1.8300000000000001 9.85350222367169098E-002 0.598535
1.8350000000000000 9.38214464052102154E-002 0.593821
1.8400000000000001 9.35123928211676475E-002 0.593512
1.8450000000000000 9.47344488790785449E-002 0.594734
1.8500000000000001 9.01701305369665279E-002 0.59017
1.8550000000000000 9.33357410497038659E-002 0.593336
1.8600000000000001 9.14221122335784897E-002 0.591422
1.8650000000000000 8.81397252677032922E-002 0.58814
1.8700000000000001 9.24980069389752940E-002 0.592498
1.8750000000000000 8.89148142089157961E-002 0.588915
1.8800000000000001 8.84401677443466400E-002 0.58844
1.8850000000000000 8.93504152196566981E-002 0.58935
1.8900000000000001 8.56063469600531340E-002 0.585606
1.8950000000000000 8.88036095223214139E-002 0.588804
1.9000000000000001 8.69204369263865823E-002 0.58692
1.9050000000000000 8.41094853041773199E-002 0.584109
1.9100000000000001 8.66966833928866643E-002 0.586697
1.9150000000000000 8.34505604416552055E-002 0.583451
1.9199999999999999 8.49376940883386222E-002 0.584938
1.9250000000000000 8.60390698194329062E-002 0.586039
1.9299999999999999 8.13524761900797228E-002 0.581352
1.9350000000000001 8.43194014804330566E-002 0.584319
1.9399999999999999 8.17366101390878119E-002 0.581737
1.9450000000000001 7.96519188047886545E-002 0.579652
1.9500000000000000 8.25564561522241780E-002 0.582556
1.9550000000000001 7.79397703575137046E-002 0.57794
1.9600000000000000 7.99017960996150356E-002 0.579902
1.9650000000000001 8.07022661737893665E-002 0.580702
1.9700000000000000 7.50720287854495377E-002 0.575072
1.9750000000000001 7.84952026637779632E-002 0.578495
1.9800000000000000 7.67546956618906373E-002 0.576755
1.9850000000000001 7.42295144781182914E-002 0.57423
1.9900000000000000 7.75473739557034913E-002 0.577547
1.9950000000000001 7.35173821527080745E-002 0.573517
2.0000000000000000 7.37781708531184827E-002 0.573778
2.0049999999999999 7.44618267095799730E-002 0.574462
2.0100000000000002 7.09011394671569400E-002 0.570901
2.0150000000000001 7.28791897490721208E-002 0.572879
2.0200000000000000 7.07213143956808982E-002 0.570721
2.0249999999999999 7.00479211668850049E-002 0.570048
2.0300000000000002 7.18520189771265083E-002 0.571852
2.0350000000000001 6.72183785459648936E-002 0.567218
2.0400000000000000 6.95119928733229364E-002 0.569512
2.0449999999999999 7.04236968756526832E-002 0.570424
2.0499999999999998 6.65384717950719268E-002 0.566538
2.0550000000000002 6.99225232005031005E-002 0.569923
2.0600000000000001 6.74729311080789346E-002 0.567473
2.0649999999999999 6.54447034539867023E-002 0.565445
2.0699999999999998 6.68666534877498525E-002 0.566867
2.0750000000000002 6.35483020581880526E-002 0.563548
2.0800000000000001 6.58795693093231077E-002 0.56588
2.0850000000000000 6.55927020741628591E-002 0.565593
2.0899999999999999 6.26199877207700706E-002 0.56262
2.0950000000000002 6.53820612746225521E-002 0.565382
2.1000000000000001 6.29937911431040082E-002 0.562994
2.1050000000000000 6.23463725238026650E-002 0.562346
2.1099999999999999 6.39704325940637086E-002 0.56397
2.1150000000000002 6.19608222655486512E-002 0.561961
2.1200000000000001 6.36519984627108709E-002 0.563652
2.1250000000000000 6.18832960928198117E-002 0.561883
2.1299999999999999 6.02821565033509407E-002 0.560282
2.1350000000000002 6.22374733278174413E-002 0.562237
2.1400000000000001 5.98873244638808144E-002 0.559887
2.1450000000000000 6.08005125254561865E-002 0.560801
2.1499999999999999 6.08386161777940207E-002 0.560839
2.1550000000000002 5.78258343865725305E-002 0.557826
2.1600000000000001 5.98622329842864800E-002 0.559862
2.1650000000000000 5.77405833892585332E-002 0.557741
2.1699999999999999 5.75850299222346040E-002 0.557585
2.1750000000000003 5.90247757293066097E-002 0.559025
2.1800000000000002 5.60597124620052650E-002 0.55606
2.1850000000000001 5.82653366677808732E-002 0.558265
2.1899999999999999 5.70303986214492006E-002 0.55703
2.1949999999999998 5.45744177830571053E-002 0.554574
2.2000000000000002 5.76858182433988079E-002 0.557686
2.2050000000000001 5.48100970603545359E-002 0.55481
2.2100000000000000 5.46133546166477635E-002 0.554613
2.2149999999999999 5.66277188398835452E-002 0.556628
2.2200000000000002 5.38982802146022871E-002 0.553898
2.2250000000000001 5.55020316467078959E-002 0.555502
2.2300000000000000 5.44593490636332278E-002 0.554459
2.2349999999999999 5.31260058346419220E-002 0.553126
2.2400000000000002 5.50878179108896457E-002 0.555088
2.2450000000000001 5.25112901067593327E-002 0.552511
2.2500000000000000 5.37718629357863340E-002 0.553772
2.2549999999999999 5.38160402877249644E-002 0.553816
2.2600000000000002 5.12102963101775041E-002 0.55121
2.2650000000000001 5.34631832225899023E-002 0.553463
2.2700000000000000 5.11381742755560240E-002 0.551138
2.2749999999999999 5.04028794768203517E-002 0.550403
2.2800000000000002 5.26873676334322638E-002 0.552687
2.2850000000000001 4.96194105328118945E-002 0.549619
2.2900000000000000 5.09909257457707502E-002 0.550991
2.2949999999999999 5.10453406657912917E-002 0.551045
2.3000000000000003 4.89128106722900163E-002 0.548913
2.3050000000000002 5.09673215339910279E-002 0.550967
2.3100000000000001 4.89648371945730632E-002 0.548965
2.3149999999999999 4.92127507398493341E-002 0.549213
2.3199999999999998 4.99563201547769606E-002 0.549956
2.3250000000000002 4.75771077513843024E-002 0.547577
2.3300000000000001 4.94331681036115425E-002 0.549433
2.3350000000000000 4.76566101241835197E-002 0.547657
2.3399999999999999 4.65674009840031655E-002 0.546567
2.3450000000000002 4.88535567514229926E-002 0.548854
2.3500000000000001 4.65735748379005332E-002 0.546574
2.3550000000000000 4.77284961772372895E-002 0.547728
2.3599999999999999 4.80322381328942075E-002 0.548032
2.3650000000000002 4.59664477397757273E-002 0.545966
2.3700000000000001 4.80165853361275707E-002 0.548017
2.3750000000000000 4.57892178738917230E-002 0.545789
2.3799999999999999 4.53321217836525625E-002 0.545332
2.3850000000000002 4.68469401391240770E-002 0.546847
2.3900000000000001 4.37751666602766640E-002 0.543775
2.3950000000000000 4.51958252546503098E-002 0.545196
2.3999999999999999 4.52392266898941492E-002 0.545239
2.4050000000000002 4.35937769748082002E-002 0.543594
2.4100000000000001 4.53330812522936416E-002 0.545333
2.4150000000000000 4.32027020973300632E-002 0.543203
2.4199999999999999 4.34547364562782659E-002 0.543455
2.4250000000000003 4.48721551498085097E-002 0.544872
2.4300000000000002 4.25560072464755829E-002 0.542556
2.4350000000000001 4.35815546714315646E-002 0.543582
2.4399999999999999 4.29533680958756672E-002 0.542953
2.4449999999999998 4.23718373694438322E-002 0.542372
2.4500000000000002 4.40212038626357979E-002 0.544021
2.4550000000000001 4.19228898937947930E-002 0.541923
2.4600000000000000 4.21217974926845554E-002 0.542122
2.4649999999999999 4.29682683258464995E-002 0.542968
2.4700000000000002 4.17014858655458745E-002 0.541701
2.4750000000000001 4.27353458727061652E-002 0.542735
2.4800000000000000 4.15524636282489923E-002 0.541552
2.4849999999999999 4.10616356297648713E-002 0.541062
2.4900000000000002 4.14758946213450372E-002 0.541476
2.4950000000000001 4.04754066432340479E-002 0.540475
2.5000000000000000 4.14655916968658805E-002 0.541466
2.5049999999999999 4.10776513269360960E-002 0.541078
2.5100000000000002 3.97483646902316717E-002 0.539748
2.5150000000000001 4.06460268814046524E-002 0.540646
2.5200000000000000 3.98274923278059689E-002 0.539827
2.5249999999999999 3.97496999303410675E-002 0.53975
2.5300000000000002 4.00000070948969555E-002 0.54
2.5350000000000001 3.89120366562642692E-002 0.538912
2.5400000000000000 3.92302032929531391E-002 0.53923
2.5449999999999999 3.86535902255707373E-002 0.538654
2.5500000000000003 3.86739809436071266E-002 0.538674
2.5550000000000002 3.92307504627120857E-002 0.539231
2.5600000000000001 3.81037641490362539E-002 0.538104
2.5649999999999999 3.82339871005492743E-002 0.538234
2.5699999999999998 3.87216965475607675E-002 0.538722
2.5750000000000002 3.83455932747590253E-002 0.538346
2.5800000000000001 3.78977817877653930E-002 0.537898
2.5850000000000000 3.75481190399819739E-002 0.537548
2.5899999999999999 3.75535409177761709E-002 0.537554
2.5950000000000002 3.72387863691500884E-002 0.537239
2.6000000000000001 3.72084585785868588E-002 0.537208
2.6050000000000000 3.72399479459150778E-002 0.53724
2.6099999999999999 3.68848569629729381E-002 0.536885
2.6150000000000002 3.71549940616606802E-002 0.537155
2.6200000000000001 3.63268388215729557E-002 0.536327
2.6250000000000000 3.63781447087120693E-002 0.536378
2.6299999999999999 3.68583206943162295E-002 0.536858
2.6350000000000002 3.53616843016032537E-002 0.535362
2.6400000000000001 3.62565638405760310E-002 0.536257
2.6450000000000000 3.64273846209144103E-002 0.536427
2.6499999999999999 3.49167714692311323E-002 0.534917
2.6550000000000002 3.58385664396452946E-002 0.535839
2.6600000000000001 3.50288377595705663E-002 0.535029
2.6650000000000000 3.45563404334516891E-002 0.534556
2.6699999999999999 3.54340458887551155E-002 0.535434
2.6750000000000003 3.41242963279273781E-002 0.534124
2.6800000000000002 3.48091566267062294E-002 0.534809
2.6850000000000001 3.45103433083980837E-002 0.53451
2.6899999999999999 3.38033503699273277E-002 0.533803
2.6949999999999998 3.48778603197165971E-002 0.534878
2.7000000000000002 3.32283984678121008E-002 0.533228
2.7050000000000001 3.33778766921172879E-002 0.533378
2.7100000000000000 3.40346833643574223E-002 0.534035
2.7149999999999999 3.24646081035318071E-002 0.532465
2.7200000000000002 3.34233483396118580E-002 0.533423
2.7250000000000001 3.24122172708128653E-002 0.532412
2.7300000000000000 3.16515753559471757E-002 0.531652
2.7349999999999999 3.33045605525727068E-002 0.533305
2.7400000000000002 3.19915040588042987E-002 0.531992
2.7450000000000001 3.21828671639330516E-002 0.532183
2.7500000000000000 3.21642597713822365E-002 0.532164
2.7549999999999999 3.02861874460773027E-002 0.530286
2.7600000000000002 3.17435542354129879E-002 0.531744
2.7650000000000001 3.11645107425818357E-002 0.531165
2.7700000000000000 3.04079778069023636E-002 0.530408
2.7749999999999999 3.16486495924138828E-002 0.531649
2.7800000000000002 2.99218500526105755E-002 0.529922
2.7850000000000001 3.08974218968481595E-002 0.530897
2.7900000000000000 3.09950811397812845E-002 0.530995
2.7949999999999999 2.93472374916501633E-002 0.529347
2.8000000000000003 3.09382725359317427E-002 0.530938
2.8050000000000002 3.00102122006863752E-002 0.53001
2.8100000000000001 2.93330810861899723E-002 0.529333
